Certificate Number,Certificate
DE_NW_04_GMP_2021_0020,"1  MANUFACTURING OPERATIONS 1.1  Sterile products 1.1.2  Terminally Sterilised (processing operations for the following dosage forms) 1.1.2.3  Small volume liquids 1.2  Non-sterile products 1.2.1  Non-sterile products (processing operations for the following dosage forms) 1.2.1.5  Liquids for external use 1.2.1.6  Liquids for internal use 1.5  Packaging 1.5.1  Primary Packaging 1.5.1.1  Capsules, hard shell 1.5.1.2  Capsules, soft shell 1.5.1.8  Other solid dosage forms 1.5.1.13  Tablets 1.5.1.14  Transdermal patches 1.5.2  Secondary packaging 1.6  Quality control testing 1.6.3  Chemical/Physical 1.6.4  Biological 2  IMPORTATION OF MEDICINAL PRODUCTS 2.1  Quality control testing of imported medicinal products 2.1.3  Chemical/Physical 2.1.4  Biological 2.2  Batch certification of imported medicinal products 2.2.1  Sterile products 2.2.1.1  Aseptically prepared 2.2.1.2  Terminally sterilised 2.2.2  Non-sterile products"
DK H 10000117,1  MANUFACTURING OPERATIONS 1.1  Sterile products 1.1.1  Aseptically prepared (processing operations for the following dosage forms) 1.1.1.4  Small volume liquids 1.3  Biological medicinal products (list of product types) 1.3.1  Biological medicinal products (list of product types) 1.3.1.5  Biotechnology products
DK IMP 10000118,1  MANUFACTURING OPERATIONS 1.1  Sterile products 1.1.1  Aseptically prepared (processing operations for the following dosage forms) 1.1.1.4  Small volume liquids 1.3  Biological medicinal products (list of product types) 1.3.1  Biological medicinal products (list of product types) 1.3.1.5  Biotechnology products
ES/114HV/21,1  MANUFACTURING OPERATIONS 1.2  Non-sterile products 1.2.1  Non-sterile products (processing operations for the following dosage forms) 1.2.1.5  Liquids for external use 1.2.1.6  Liquids for internal use 1.2.1.13  Tablets 1.2.2  Batch certification 1.5  Packaging 1.5.1  Primary Packaging 1.5.1.5  Liquids for external use 1.5.1.6  Liquids for internal use 1.5.1.8  Other solid dosage forms 1.5.1.13  Tablets 1.5.2  Secondary packaging 1.6  Quality control testing 1.6.3  Chemical/Physical
sukls134771/2020.,
BE/GMP/2021/028,1  MANUFACTURING OPERATIONS 1.1  Sterile products 1.1.3  Batch certification 1.2  Non-sterile products 1.2.1  Non-sterile products (processing operations for the following dosage forms) 1.2.1.5  Liquids for external use 1.2.1.6  Liquids for internal use 1.2.1.8  Other solid dosage forms: globules(en) 1.2.1.11  Semi-solids 1.2.1.13  Tablets 1.2.2  Batch certification 1.4  Other products or manufacturing activity 1.4.1  Manufacture of 1.4.1.2  Homoeopathic products 1.5  Packaging 1.5.1  Primary Packaging 1.5.1.5  Liquids for external use 1.5.1.6  Liquids for internal use 1.5.1.8  Other solid dosage forms: globules(en) 1.5.1.11  Semi-solids 1.5.1.13  Tablets 1.5.2  Secondary packaging 1.6  Quality control testing 1.6.3  Chemical/Physical
BE/GMP/2021/029,1  MANUFACTURING OPERATIONS 1.1  Sterile products 1.1.3  Batch certification 1.2  Non-sterile products 1.2.1  Non-sterile products (processing operations for the following dosage forms) 1.2.1.5  Liquids for external use 1.2.1.6  Liquids for internal use 1.2.1.8  Other solid dosage forms: globules(en) 1.2.1.11  Semi-solids 1.2.1.13  Tablets 1.2.2  Batch certification 1.4  Other products or manufacturing activity 1.4.1  Manufacture of 1.4.1.2  Homoeopathic products 1.5  Packaging 1.5.1  Primary Packaging 1.5.1.5  Liquids for external use 1.5.1.6  Liquids for internal use 1.5.1.8  Other solid dosage forms: globules(en) 1.5.1.11  Semi-solids 1.5.1.13  Tablets 1.5.2  Secondary packaging 1.6  Quality control testing 1.6.3  Chemical/Physical
BE/GMP/2021/030,1  MANUFACTURING OPERATIONS 1.6  Quality control testing 1.6.1  Microbiological: sterility 1.6.2  Microbiological: non-sterility 1.6.3  Chemical/Physical 1.6.4  Biological
BE/GMP/2021/031,1  MANUFACTURING OPERATIONS 1.6  Quality control testing 1.6.1  Microbiological: sterility 1.6.2  Microbiological: non-sterility 1.6.3  Chemical/Physical 1.6.4  Biological
2021/HPF/FR/026,
2021/HPF/FR/069,1  MANUFACTURING OPERATIONS 1.1  Sterile products 1.1.1  Aseptically prepared (processing operations for the following dosage forms) 1.1.1.4  Small volume liquids 1.1.3  Batch certification 1.2  Non-sterile products 1.2.1  Non-sterile products (processing operations for the following dosage forms) 1.2.1.5  Liquids for external use 1.2.1.6  Liquids for internal use 1.2.2  Batch certification 1.4  Other products or manufacturing activity 1.4.1  Manufacture of 1.4.1.2  Homoeopathic products 1.5  Packaging 1.5.2  Secondary packaging 1.6  Quality control testing 1.6.2  Microbiological: non-sterility 1.6.3  Chemical/Physical 2  IMPORTATION OF MEDICINAL PRODUCTS 2.1  Quality control testing of imported medicinal products 2.1.2  Microbiological: non-sterility 2.1.3  Chemical/Physical
2021/HPF/FR/102,
21MPP001HFR01,
21MPP004HFR02,
21MPP010HFR01,
481368-12945248,"1  MANUFACTURING OPERATIONS 1.2  Non-sterile products 1.2.1  Non-sterile products (processing operations for the following dosage forms) 1.2.1.8  Other solid dosage forms: -, -(en) 1.2.1.16  Veterinary premixes 1.2.2  Batch certification 1.3  Biological medicinal products (list of product types) 1.3.1  Biological medicinal products (list of product types) 1.3.1.6  Human or animal extracted products 1.3.2  Batch Certification (list of product types) 1.3.2.6  Human or animal extracted products 1.5  Packaging 1.5.1  Primary Packaging 1.5.1.8  Other solid dosage forms: -, -(en) 1.5.2  Secondary packaging 1.6  Quality control testing 1.6.3  Chemical/Physical 2  IMPORTATION OF MEDICINAL PRODUCTS 2.1  Quality control testing of imported medicinal products 2.1.3  Chemical/Physical"
481368-13395171,"1  MANUFACTURING OPERATIONS 1.2  Non-sterile products 1.2.1  Non-sterile products (processing operations for the following dosage forms) 1.2.1.8  Other solid dosage forms: -, -(en) 1.2.1.16  Veterinary premixes 1.2.2  Batch certification 1.3  Biological medicinal products (list of product types) 1.3.1  Biological medicinal products (list of product types) 1.3.1.6  Human or animal extracted products 1.3.2  Batch Certification (list of product types) 1.3.2.6  Human or animal extracted products 1.5  Packaging 1.5.1  Primary Packaging 1.5.1.8  Other solid dosage forms: -, -(en) 1.5.2  Secondary packaging 1.6  Quality control testing 1.6.3  Chemical/Physical 2  IMPORTATION OF MEDICINAL PRODUCTS 2.1  Quality control testing of imported medicinal products 2.1.3  Chemical/Physical"
481925-100117305,"1  MANUFACTURING OPERATIONS 1.4  Other products or manufacturing activity 1.4.3  Other: Lagerung von Wirkstoffen für die Herstellung von Arzneimitteln bei Business Unit Biologics Technical Development and Manufacturing Drug Product Schaftenau (BTDM DPS, Lizenznummer: 482451) / Storage of active substances for the manufacture of medicinal products at Business Unit Biologics Technical Development and Manufacturing Drug Product Schaftenau (BTDM DPS, license number: 482451), Lagerung von Wirkstoffen für die Herstellung von Arzneimitteln bei Sandoz GmbH - Betriebsstätte / Manufacturing Site Aseptics Drug Product Schaftenau (Aseptics DPS, Lizenznummer: 482451) /   Storage of active substances for the manufacture of medicinal products at Sandoz GmbH - Betriebsstätte / Manufacturing Site Aseptics Drug Product Schaftenau (Aseptics DPS, license number: 482451)(en) 1.6  Quality control testing 1.6.3  Chemical/Physical 2  IMPORTATION OF MEDICINAL PRODUCTS 2.1  Quality control testing of imported medicinal products 2.1.3  Chemical/Physical"
481925-100120097,"1  MANUFACTURING OPERATIONS 1.4  Other products or manufacturing activity 1.4.3  Other: Lagerung von Wirkstoffen für die Herstellung von Arzneimitteln bei Sandoz GmbH - Betriebsstätte / Manufacturing Site Aseptics Drug Product Schaftenau (Aseptics DPS, Lizenznummer: 482451) /   Storage of active substances for the manufacture of medicinal products at Sandoz GmbH - Betriebsstätte / Manufacturing Site Aseptics Drug Product Schaftenau (Aseptics DPS, license number: 482451), Lagerung von Wirkstoffen für die Herstellung von Arzneimitteln bei Sandoz GmbH - Betriebsstätte / Manufacturing Site Aseptics Drug Product Schaftenau (Aseptics DPS, Lizenznummer: 482451) /   Storage of active substances for the manufacture of medicinal products at Sandoz GmbH - Betriebsstätte / Manufacturing Site Aseptics Drug Product Schaftenau (Aseptics DPS, license number: 482451)(en) 1.6  Quality control testing 1.6.3  Chemical/Physical 2  IMPORTATION OF MEDICINAL PRODUCTS 2.1  Quality control testing of imported medicinal products 2.1.3  Chemical/Physical"
481925-100207982,"1  MANUFACTURING OPERATIONS 1.4  Other products or manufacturing activity 1.4.3  Other: Storage of active substances for the manufacture of medicinal products at Sandoz GmbH - Betriebsstätte / Manufacturing Site Aseptics Drug Product Schaftenau (Aseptics DPS, license number: 482451); maintenance of analytical cell banks and/or master cell banks and/or working cell banks(en) 1.6  Quality control testing 1.6.3  Chemical/Physical 2  IMPORTATION OF MEDICINAL PRODUCTS 2.1  Quality control testing of imported medicinal products 2.1.3  Chemical/Physical"
481925-100512520,"1  MANUFACTURING OPERATIONS 1.4  Other products or manufacturing activity 1.4.3  Other: Lagerung von Wirkstoffen für die Herstellung von Arzneimitteln bei Sandoz GmbH - Betriebsstätte / Manufacturing Site Aseptics Drug Product Schaftenau (Aseptics DPS, Lizenznummer: 482451) /   Storage of active substances for the manufacture of medicinal products at Sandoz GmbH - Betriebsstätte / Manufacturing Site Aseptics Drug Product Schaftenau (Aseptics DPS, license number: 482451), Lagerung von Wirkstoffen für die Herstellung von Arzneimitteln bei Sandoz GmbH - Betriebsstätte / Manufacturing Site Aseptics Drug Product Schaftenau (Aseptics DPS, Lizenznummer: 482451) /   Storage of active substances for the manufacture of medicinal products at Sandoz GmbH - Betriebsstätte / Manufacturing Site Aseptics Drug Product Schaftenau (Aseptics DPS, license number: 482451)(en) 1.6  Quality control testing 1.6.3  Chemical/Physical 2  IMPORTATION OF MEDICINAL PRODUCTS 2.1  Quality control testing of imported medicinal products 2.1.3  Chemical/Physical"
481925-12953642,"1  MANUFACTURING OPERATIONS 1.4  Other products or manufacturing activity 1.4.3  Other: Lagerung von Wirkstoffen für die Herstellung von Arzneimitteln bei Business Unit Biologics Technical Development and Manufacturing Drug Product Schaftenau (BTDM DPS, Lizenznummer: 482451) / Storage of active substances for the manufacture of medicinal products at Business Unit Biologics Technical Development and Manufacturing Drug Product Schaftenau (BTDM DPS, license number: 482451)(en) 1.6  Quality control testing 1.6.3  Chemical/Physical 2  IMPORTATION OF MEDICINAL PRODUCTS 2.1  Quality control testing of imported medicinal products 2.1.3  Chemical/Physical"
481925-14030413,1  MANUFACTURING OPERATIONS 1.6  Quality control testing 1.6.3  Chemical/Physical 2  IMPORTATION OF MEDICINAL PRODUCTS 2.1  Quality control testing of imported medicinal products 2.1.3  Chemical/Physical
482451-100041804,"1  MANUFACTURING OPERATIONS 1.1  Sterile products 1.1.1  Aseptically prepared (processing operations for the following dosage forms) 1.1.1.4  Small volume liquids 1.1.1.5  Solids and implants 1.1.3  Batch certification 1.3  Biological medicinal products (list of product types) 1.3.1  Biological medicinal products (list of product types) 1.3.1.5  Biotechnology products 1.3.1.8  Other: Monoklonale Antikörper / monoclonal antibodies, Monoklonale Antikörper / monoclonal antibodies(en) 1.3.2  Batch Certification (list of product types) 1.3.2.5  Biotechnology products 1.3.2.8  Other: Monoklonale Antikörper / monoclonal antibodies, Monoklonale Antikörper / monoclonal antibodies(en) 1.5  Packaging 1.5.1  Primary Packaging 1.5.1.6  Liquids for internal use 1.5.1.8  Other solid dosage forms: siehe 1.1.1.5 / see 1.1.1.5, siehe 1.1.1.5 / see 1.1.1.5(en) 1.5.2  Secondary packaging 1.6  Quality control testing 1.6.3  Chemical/Physical 2  IMPORTATION OF MEDICINAL PRODUCTS 2.1  Quality control testing of imported medicinal products 2.1.3  Chemical/Physical 2.2  Batch certification of imported medicinal products 2.2.1  Sterile products 2.2.1.1  Aseptically prepared 2.2.3  Biological medicinal products 2.2.3.5  Biotechnology products 2.3  Other importation activities 2.3.1  Site of physical importation 2.3.4  Other: Import von Arzneimitteln und Prüfpräparaten zur klinischen Prüfung / Import of Human Medicinal Products and Human Investigational Medicinal Products, Import von Arzneimitteln und Prüfpräparaten zur klinischen Prüfung / Import of Human Medicinal Products   and Human Investigational Medicinal Products(en)"
482451-100314853,"1  MANUFACTURING OPERATIONS 1.1  Sterile products 1.1.1  Aseptically prepared (processing operations for the following dosage forms) 1.1.1.4  Small volume liquids 1.1.1.5  Solids and implants 1.1.3  Batch certification 1.3  Biological medicinal products (list of product types) 1.3.1  Biological medicinal products (list of product types) 1.3.1.5  Biotechnology products 1.3.1.8  Other: Monoklonale Antikörper / Monoclonal antibodies, Monoklonale Antikörper / monoclonal antibodies(en) 1.3.2  Batch Certification (list of product types) 1.3.2.4  Gene therapy products 1.3.2.5  Biotechnology products 1.3.2.8  Other: Monoklonale Antikörper / Monoclonal antibodies, Monoklonale Antikörper / monoclonal antibodies(en) 1.5  Packaging 1.5.1  Primary Packaging 1.5.1.6  Liquids for internal use 1.5.1.8  Other solid dosage forms: siehe 1.1.1.5 / see 1.1.1.5, siehe 1.1.1.5 / see 1.1.1.5(en) 1.5.2  Secondary packaging 1.6  Quality control testing 1.6.3  Chemical/Physical 2  IMPORTATION OF MEDICINAL PRODUCTS 2.1  Quality control testing of imported medicinal products 2.1.3  Chemical/Physical 2.2  Batch certification of imported medicinal products 2.2.1  Sterile products 2.2.1.1  Aseptically prepared 2.2.3  Biological medicinal products 2.2.3.4  Gene therapy products 2.2.3.5  Biotechnology products 2.3  Other importation activities 2.3.1  Site of physical importation 2.3.2  Importation of intermediate which undergoes further processing 2.3.4  Other: Import von Arzneimitteln und Prüfpräparaten zur klinischen Prüfung / Import of Human Medicinal Products   and Human Investigational Medicinal Products, Import von Arzneimitteln und Prüfpräparaten zur klinischen Prüfung / Import of Human Medicinal Products  and Human Investigational Medicinal Products(en)"
482451-100636849,"1  MANUFACTURING OPERATIONS 1.1  Sterile products 1.1.1  Aseptically prepared (processing operations for the following dosage forms) 1.1.1.4  Small volume liquids 1.1.1.5  Solids and implants 1.1.3  Batch certification 1.3  Biological medicinal products (list of product types) 1.3.1  Biological medicinal products (list of product types) 1.3.1.5  Biotechnology products 1.3.1.8  Other: Monoklonale Antikörper / monoclonal antibodies, Monoklonale Antikörper / monoclonal antibodies(en) 1.3.2  Batch Certification (list of product types) 1.3.2.4  Gene therapy products 1.3.2.5  Biotechnology products 1.3.2.8  Other: Monoklonale Antikörper / monoclonal antibodies(en) 1.5  Packaging 1.5.1  Primary Packaging 1.5.1.6  Liquids for internal use 1.5.1.8  Other solid dosage forms: siehe 1.1.1.5 / see 1.1.1.5, siehe 1.1.1.5 / see 1.1.1.5(en) 1.5.2  Secondary packaging 1.6  Quality control testing 1.6.3  Chemical/Physical 2  IMPORTATION OF MEDICINAL PRODUCTS 2.1  Quality control testing of imported medicinal products 2.1.3  Chemical/Physical 2.2  Batch certification of imported medicinal products 2.2.1  Sterile products 2.2.1.1  Aseptically prepared 2.2.3  Biological medicinal products 2.2.3.4  Gene therapy products 2.2.3.5  Biotechnology products 2.3  Other importation activities 2.3.1  Site of physical importation 2.3.2  Importation of intermediate which undergoes further processing 2.3.4  Other: Import von Arzneimitteln und Prüfpräparaten zur klinischen Prüfung / Import of Human Medicinal Products   and Human Investigational Medicinal Products, Import von Arzneimitteln und Prüfpräparaten zur klinischen Prüfung / Import of Human Medicinal Products   and Human Investigational Medicinal Products(en)"
482451-100698174,"1  MANUFACTURING OPERATIONS 1.1  Sterile products 1.1.1  Aseptically prepared (processing operations for the following dosage forms) 1.1.1.4  Small volume liquids 1.1.1.5  Solids and implants 1.1.3  Batch certification 1.3  Biological medicinal products (list of product types) 1.3.1  Biological medicinal products (list of product types) 1.3.1.5  Biotechnology products 1.3.1.8  Other: Monoklonale Antikörper / Monoclonal antibodies, Monoklonale Antikörper / Monoclonal antibodies(en) 1.3.2  Batch Certification (list of product types) 1.3.2.4  Gene therapy products 1.3.2.5  Biotechnology products 1.3.2.8  Other: Monoklonale Antikörper / Monoclonal antibodies, Monoklonale Antikörper / Monoclonal antibodies(en) 1.5  Packaging 1.5.1  Primary Packaging 1.5.1.6  Liquids for internal use 1.5.1.8  Other solid dosage forms: siehe 1.1.1.5 / see 1.1.1.5, siehe 1.1.1.5 / see 1.1.1.5(en) 1.5.2  Secondary packaging 1.6  Quality control testing 1.6.3  Chemical/Physical 2  IMPORTATION OF MEDICINAL PRODUCTS 2.1  Quality control testing of imported medicinal products 2.1.3  Chemical/Physical 2.2  Batch certification of imported medicinal products 2.2.1  Sterile products 2.2.1.1  Aseptically prepared 2.2.3  Biological medicinal products 2.2.3.4  Gene therapy products 2.2.3.5  Biotechnology products 2.3  Other importation activities 2.3.1  Site of physical importation 2.3.2  Importation of intermediate which undergoes further processing 2.3.4  Other: Import von Arzneimitteln und Prüfpräparaten zur klinischen Prüfung / Import of Human Medicinal Products   and Human Investigational Medicinal Products, Import von Arzneimitteln und Prüfpräparaten zur klinischen Prüfung / Import of Human Medicinal Products   and Human Investigational Medicinal Products(en)"
482451-100738953,"1  MANUFACTURING OPERATIONS 1.1  Sterile products 1.1.1  Aseptically prepared (processing operations for the following dosage forms) 1.1.1.4  Small volume liquids 1.1.1.5  Solids and implants 1.1.3  Batch certification 1.3  Biological medicinal products (list of product types) 1.3.1  Biological medicinal products (list of product types) 1.3.1.5  Biotechnology products 1.3.1.8  Other: Monoklonale Antikörper / monoclonal antibodies,                            Monoklonale Antikörper / monoclonal antibodies(en) 1.3.2  Batch Certification (list of product types) 1.3.2.5  Biotechnology products 1.3.2.8  Other: Monoklonale Antikörper / monoclonal antibodies,                            Monoklonale Antikörper / monoclonal antibodies(en) 1.5  Packaging 1.5.1  Primary Packaging 1.5.1.6  Liquids for internal use 1.5.1.8  Other solid dosage forms: siehe 1.1.1.5 / see 1.1.1.5, siehe 1.1.1.5 / see 1.1.1.5(en) 1.5.2  Secondary packaging 1.6  Quality control testing 1.6.3  Chemical/Physical 2  IMPORTATION OF MEDICINAL PRODUCTS 2.1  Quality control testing of imported medicinal products 2.1.3  Chemical/Physical 2.2  Batch certification of imported medicinal products 2.2.1  Sterile products 2.2.1.1  Aseptically prepared 2.2.3  Biological medicinal products 2.2.3.5  Biotechnology products 2.3  Other importation activities 2.3.1  Site of physical importation 2.3.2  Importation of intermediate which undergoes further processing 2.3.4  Other: Import von Arzneimitteln und Prüfpräparaten zur                            klinischen Prüfung / Import of Human Medicinal Products and Human                            Investigational Medicinal Products, Import von Arzneimitteln und                            Prüfpräparaten zur klinischen Prüfung / Import of Human Medicinal                            Products and Human Investigational Medicinal Products(en)"
482451-100754053,"1  MANUFACTURING OPERATIONS 1.1  Sterile products 1.1.1  Aseptically prepared (processing operations for the following dosage forms) 1.1.1.4  Small volume liquids 1.1.1.5  Solids and implants 1.1.3  Batch certification 1.3  Biological medicinal products (list of product types) 1.3.1  Biological medicinal products (list of product types) 1.3.1.5  Biotechnology products 1.3.1.8  Other: Monoklonale Antikörper / monoclonal antibodies, Monoklonale Antikörper / monoclonal antibodies(en) 1.3.2  Batch Certification (list of product types) 1.3.2.5  Biotechnology products 1.3.2.8  Other: Monoklonale Antikörper / monoclonal antibodies, Monoklonale Antikörper / monoclonal antibodies(en) 1.5  Packaging 1.5.1  Primary Packaging 1.5.1.6  Liquids for internal use 1.5.1.8  Other solid dosage forms: siehe 1.1.1.5 / see 1.1.1.5, siehe 1.1.1.5 / see 1.1.1.5(en) 1.5.2  Secondary packaging 1.6  Quality control testing 1.6.3  Chemical/Physical 2  IMPORTATION OF MEDICINAL PRODUCTS 2.1  Quality control testing of imported medicinal products 2.1.3  Chemical/Physical 2.2  Batch certification of imported medicinal products 2.2.1  Sterile products 2.2.1.1  Aseptically prepared 2.2.3  Biological medicinal products 2.2.3.5  Biotechnology products 2.3  Other importation activities 2.3.1  Site of physical importation 2.3.4  Other: Import von Arzneimitteln und Prüfpräparaten zur klinischen Prüfung / Import of Human Medicinal Products   and Human Investigational Medicinal Products, Import von Arzneimitteln und Prüfpräparaten zur klinischen Prüfung / Import of Human Medicinal Products   and Human Investigational Medicinal Products(en)"
482451-101082580,"1  MANUFACTURING OPERATIONS 1.1  Sterile products 1.1.1  Aseptically prepared (processing operations for the following dosage forms) 1.1.1.4  Small volume liquids 1.1.1.5  Solids and implants 1.1.3  Batch certification 1.3  Biological medicinal products (list of product types) 1.3.1  Biological medicinal products (list of product types) 1.3.1.5  Biotechnology products 1.3.1.8  Other: Monoklonale Antikörper / monoclonal antibodies, Monoklonale Antikörper / monoclonal antibodies(en) 1.3.2  Batch Certification (list of product types) 1.3.2.4  Gene therapy products 1.3.2.5  Biotechnology products 1.3.2.8  Other: Monoklonale Antikörper / monoclonal antibodies, Monoklonale Antikörper / monoclonal antibodies(en) 1.5  Packaging 1.5.1  Primary Packaging 1.5.1.6  Liquids for internal use 1.5.1.8  Other solid dosage forms: siehe 1.1.1.5 / see 1.1.1.5, siehe 1.1.1.5 / see 1.1.1.5(en) 1.5.2  Secondary packaging 1.6  Quality control testing 1.6.1  Microbiological: sterility 1.6.2  Microbiological: non-sterility 1.6.3  Chemical/Physical 2  IMPORTATION OF MEDICINAL PRODUCTS 2.1  Quality control testing of imported medicinal products 2.1.1  Microbiological: sterility 2.1.2  Microbiological: non-sterility 2.1.3  Chemical/Physical 2.2  Batch certification of imported medicinal products 2.2.1  Sterile products 2.2.1.1  Aseptically prepared 2.2.3  Biological medicinal products 2.2.3.4  Gene therapy products 2.2.3.5  Biotechnology products 2.3  Other importation activities 2.3.1  Site of physical importation 2.3.4  Other: Import von Arzneimitteln und Prüfpräparaten zur klinischen Prüfung / Import of Human Medicinal Products   and Human Investigational Medicinal Products, Import von Arzneimitteln und Prüfpräparaten zur klinischen Prüfung / Import of Human Medicinal Products   and Human Investigational Medicinal Products(en)"
482451-13197433,"1  MANUFACTURING OPERATIONS 1.1  Sterile products 1.1.1  Aseptically prepared (processing operations for the following dosage forms) 1.1.1.4  Small volume liquids 1.1.1.5  Solids and implants 1.1.3  Batch certification 1.3  Biological medicinal products (list of product types) 1.3.1  Biological medicinal products (list of product types) 1.3.1.5  Biotechnology products 1.3.1.8  Other: Monoklonale Antikörper / monoclonal antibodies, Monoklonale Antikörper / monoclonal antibodies(en) 1.3.2  Batch Certification (list of product types) 1.3.2.5  Biotechnology products 1.3.2.8  Other: Monoklonale Antikörper / monoclonal antibodies, Monoklonale Antikörper / monoclonal antibodies(en) 1.5  Packaging 1.5.1  Primary Packaging 1.5.1.6  Liquids for internal use 1.5.1.8  Other solid dosage forms: -, -(en) 1.5.2  Secondary packaging 1.6  Quality control testing 1.6.3  Chemical/Physical 2  IMPORTATION OF MEDICINAL PRODUCTS 2.1  Quality control testing of imported medicinal products 2.1.3  Chemical/Physical 2.2  Batch certification of imported medicinal products 2.2.1  Sterile products 2.2.1.1  Aseptically prepared 2.2.3  Biological medicinal products 2.2.3.5  Biotechnology products 2.3  Other importation activities 2.3.4  Other: Import von Arzneimitteln und Prüfpräparaten zur klinischen Prüfung / Import of Human Medicinal Products   and Human Investigational Medicinal Products, Import von Arzneimitteln und Prüfpräparaten zur klinischen Prüfung / Import of Human Medicinal Products   and Human Investigational Medicinal Products(en)"
482451-13675811,"1  MANUFACTURING OPERATIONS 1.1  Sterile products 1.1.1  Aseptically prepared (processing operations for the following dosage forms) 1.1.1.4  Small volume liquids 1.1.1.5  Solids and implants 1.1.3  Batch certification 1.3  Biological medicinal products (list of product types) 1.3.1  Biological medicinal products (list of product types) 1.3.1.5  Biotechnology products 1.3.1.8  Other: Monoklonale Antikörper / monoclonal antibodies, Monoklonale Antikörper / monoclonal antibodies(en) 1.3.2  Batch Certification (list of product types) 1.3.2.5  Biotechnology products 1.3.2.8  Other: Monoklonale Antikörper / monoclonal antibodies, Monoklonale Antikörper / monoclonal antibodies(en) 1.5  Packaging 1.5.1  Primary Packaging 1.5.1.6  Liquids for internal use 1.5.1.8  Other solid dosage forms: -, -(en) 1.5.2  Secondary packaging 1.6  Quality control testing 1.6.3  Chemical/Physical 2  IMPORTATION OF MEDICINAL PRODUCTS 2.1  Quality control testing of imported medicinal products 2.1.3  Chemical/Physical 2.2  Batch certification of imported medicinal products 2.2.1  Sterile products 2.2.1.1  Aseptically prepared 2.2.3  Biological medicinal products 2.2.3.5  Biotechnology products 2.3  Other importation activities 2.3.4  Other: Import von Arzneimitteln und Prüfpräparaten zur klinischen Prüfung / Import of Human Medicinal Products and Human Investigational Medicinal Products, Import von Arzneimitteln und Prüfpräparaten zur klinischen Prüfung / Import of Human Medicinal Products   and Human Investigational Medicinal Products(en)"
482451-13951999,"1  MANUFACTURING OPERATIONS 1.1  Sterile products 1.1.1  Aseptically prepared (processing operations for the following dosage forms) 1.1.1.4  Small volume liquids 1.1.1.5  Solids and implants 1.1.3  Batch certification 1.3  Biological medicinal products (list of product types) 1.3.1  Biological medicinal products (list of product types) 1.3.1.5  Biotechnology products 1.3.1.8  Other: Monoklonale Antikörper / monoclonal antibodies, Monoklonale Antikörper / monoclonal antibodies(en) 1.3.2  Batch Certification (list of product types) 1.3.2.5  Biotechnology products 1.3.2.8  Other: Monoklonale Antikörper / monoclonal antibodies, Monoklonale Antikörper / monoclonal antibodies(en) 1.5  Packaging 1.5.1  Primary Packaging 1.5.1.6  Liquids for internal use 1.5.1.8  Other solid dosage forms: siehe 1.1.1.5 / see 1.1.1.5, siehe 1.1.1.5 / see 1.1.1.5(en) 1.5.2  Secondary packaging 1.6  Quality control testing 1.6.3  Chemical/Physical 2  IMPORTATION OF MEDICINAL PRODUCTS 2.1  Quality control testing of imported medicinal products 2.1.3  Chemical/Physical 2.2  Batch certification of imported medicinal products 2.2.1  Sterile products 2.2.1.1  Aseptically prepared 2.2.3  Biological medicinal products 2.2.3.5  Biotechnology products 2.3  Other importation activities 2.3.1  Site of physical importation 2.3.4  Other: Import von Arzneimitteln und Prüfpräparaten zur klinischen Prüfung / Import of Human Medicinal Products   and Human Investigational Medicinal Products, Import von Arzneimitteln und Prüfpräparaten zur klinischen Prüfung / Import of Human Medicinal Products   and Human Investigational Medicinal Products(en)"
DE_BY_04_GMP_2024_0037,1  MANUFACTURING OPERATIONS 1.1  Sterile products 1.1.1  Aseptically prepared (processing operations for the following dosage forms) 1.1.1.6  Other 1.1.3  Batch certification 1.5  Packaging 1.5.2  Secondary packaging 1.6  Quality control testing 1.6.3  Chemical/Physical 1.6.4  Biological
F040/S2/MH/001/2023,1  MANUFACTURING OPERATIONS 1.2  Non-sterile products 1.2.1  Non-sterile products (processing operations for the following dosage forms) 1.2.1.7  Medicinal gases 1.2.2  Batch certification 1.5  Packaging 1.5.1  Primary Packaging 1.5.1.7  Medicinal gases 1.6  Quality control testing 1.6.3  Chemical/Physical
F066/S1/ME/001/2021,1  MANUFACTURING OPERATIONS 1.3  Biological medicinal products (list of product types) 1.3.1  Biological medicinal products (list of product types) 1.3.1.3  Cell therapy products Special Requirements               : 7  Other: Cell therapy products(en) 1.3.1.7  Tissue engineered products 1.3.2  Batch Certification (list of product types) 1.3.2.3  Cell therapy products Special Requirements               : 7  Other: Cell therapy products(en) 1.3.2.7  Tissue engineered products 1.5  Packaging 1.5.2  Secondary packaging 1.6  Quality control testing 1.6.1  Microbiological: sterility 1.6.2  Microbiological: non-sterility 1.6.3  Chemical/Physical 1.6.4  Biological
IT-API/8/H/2021,
